generation,generation_best,generation_mean,best_so_far,elapsed_seconds
56,1913,1994.42,1909,1.3011742500002583
57,1920,1989.14,1909,1.3226435679998758
58,1927,1988.72,1909,1.3438243479995435
59,1927,1986.88,1909,1.3649801920000755
60,1920,1983.82,1909,1.3884087139995245
61,1915,1996.08,1909,1.4136682010002914
62,1914,1994.82,1909,1.4383909850002965
63,1930,1986.7,1909,1.4601690250001411
64,1923,1986.4,1909,1.4773850880001191
65,1910,1977.36,1909,1.4973927199998798
66,1901,1974.94,1901,1.5208283659994777
67,1901,1976.0,1901,1.5439814119999937
68,1920,1975.42,1901,1.5665989409999383
69,1919,1974.34,1901,1.5888685640002222
70,1931,1981.2,1901,1.611024195999562
71,1935,1980.2,1901,1.6320624889995088
72,1911,1973.22,1901,1.6535258690000774
73,1906,1959.68,1901,1.6780289839998659
74,1929,1959.76,1901,1.699535110999932
75,1923,1969.76,1901,1.7250807609998446
76,1923,1963.66,1901,1.7474893090002297
77,1913,1964.46,1901,1.7721919069999785
78,1913,1971.92,1901,1.7953330780001124
79,1913,1967.04,1901,1.8164687369999228
80,1913,1963.52,1901,1.840819865999947
81,1918,1965.22,1901,1.8597196569999142
82,1908,1960.26,1901,1.8801167550000173
83,1901,1963.16,1901,1.903198556999996
84,1913,1962.9,1901,1.9253102559996478
85,1900,1966.08,1900,1.9492196729997886
86,1900,1961.0,1900,1.9733071999999083
87,1903,1963.94,1900,1.993580808999468
88,1901,1967.18,1900,2.020072813000297
89,1901,1964.22,1900,2.0444524360000287
90,1915,1960.04,1900,2.065069198999481
91,1915,1953.7,1900,2.0878268380001828
92,1869,1961.0,1869,2.1116210740001407
93,1866,1960.72,1866,2.1357857779994447
94,1866,1950.24,1866,2.1590789330002735
95,1899,1950.58,1866,2.178471489999538
96,1882,1954.56,1866,2.201877448000232
97,1893,1955.92,1866,2.227605952999511
98,1907,1955.58,1866,2.2487843549997706
99,1904,1947.96,1866,2.2680664839999736
100,1885,1945.18,1866,2.2831274199998006
101,1892,1949.94,1866,2.3052450519999184
102,1885,1958.96,1866,2.330309803000091
103,1892,1950.9,1866,2.3502022539996688
104,1893,1946.84,1866,2.37623235799947
105,1893,1943.2,1866,2.393550533999587
106,1898,1940.06,1866,2.4129335919997175
107,1887,1934.52,1866,2.4330195900001854
108,1897,1944.4,1866,2.4586103559995536
109,1897,1936.04,1866,2.475957030000245
110,1869,1925.48,1866,2.4965559820002454
111,1885,1932.62,1866,2.521839213999556
112,1877,1928.76,1866,2.5417221659999996
113,1885,1927.12,1866,2.563034744000106
114,1865,1921.56,1865,2.586238844000036
115,1863,1929.76,1863,2.6081807410000692
116,1872,1927.3,1863,2.630379116999393
117,1885,1932.68,1863,2.652861280000252
118,1883,1929.14,1863,2.673797452999679
119,1873,1920.68,1863,2.6970822960001897
120,1877,1922.74,1863,2.7175351979994957
121,1887,1918.44,1863,2.741139450999981
122,1859,1931.72,1859,2.7665639819997523
123,1885,1930.74,1859,2.786578735999683
124,1866,1922.86,1859,2.8085633800001233
125,1863,1920.58,1859,2.83085912200022
126,1858,1918.16,1858,2.851895035999405
127,1864,1924.1,1858,2.877114148000146
128,1874,1926.04,1858,2.902020974000152
129,1871,1922.08,1858,2.925092085999495
130,1850,1916.76,1850,2.9493684049994044
131,1850,1916.8,1850,2.968549606000124
132,1873,1920.52,1850,2.9919543759997396
133,1864,1917.36,1850,3.0116687179997825
134,1863,1918.06,1850,3.0321275559999776
135,1853,1909.9,1850,3.0528262460002225
136,1861,1919.9,1850,3.074996120999458
137,1851,1917.72,1850,3.0964250600000014
138,1858,1919.76,1850,3.119755019999502
139,1885,1918.14,1850,3.139991813999586
140,1861,1924.24,1850,3.1635331309998946
141,1882,1924.96,1850,3.1852506069999436
142,1865,1924.36,1850,3.2065085610001915
143,1865,1922.3,1850,3.2271965649997583
144,1865,1923.1,1850,3.24600135899982
145,1876,1923.94,1850,3.269514178999998
146,1870,1914.32,1850,3.2921970079996754
147,1866,1910.52,1850,3.312320998999894
148,1860,1913.22,1850,3.3352199350001683
149,1860,1914.36,1850,3.3574468039996646
150,1860,1914.54,1850,3.3817563659995358
