generation,generation_best,generation_mean,best_so_far,elapsed_seconds
0,735,861.7,735,0.0024949230000856915
1,775,849.76,735,0.004727409999759402
2,748,842.7,735,0.0066309610001553665
3,755,851.1,735,0.008969135000370443
4,754,835.64,735,0.011059122000006028
5,754,822.86,735,0.012951986000189208
6,754,824.26,735,0.014874536999741395
7,713,826.84,713,0.016661714000292704
8,732,825.88,713,0.018888264000452182
9,754,836.32,713,0.02091412699974171
10,749,824.86,713,0.02296017699973163
11,740,820.78,713,0.025342288000501867
12,759,833.24,713,0.027744586000153504
13,741,833.16,713,0.02984407399981137
14,762,828.24,713,0.03172862500014162
15,737,818.06,713,0.03394804999970802
16,737,806.3,713,0.03572810199966625
17,737,794.86,713,0.0377563399997598
18,726,798.3,713,0.04048876100023335
19,736,792.12,713,0.04363086800003657
20,752,794.46,713,0.04840696399969602
21,701,780.1,701,0.05240881600002467
22,706,776.94,701,0.05687379000028159
23,729,768.76,701,0.05920008799967036
24,720,776.98,701,0.061776948000442644
25,727,768.6,701,0.06420299599994905
26,710,768.22,701,0.06656729499991343
27,692,762.26,692,0.06909665500006668
28,710,767.2,692,0.07122108000021399
29,681,758.24,681,0.07380506499976036
30,720,765.6,681,0.0758178650003174
31,696,756.66,681,0.07792329000039899
32,727,767.82,681,0.08009165299972665
33,687,767.02,681,0.08241913900019426
34,690,759.72,681,0.08510168599968893
35,712,766.06,681,0.08741967199966894
36,720,768.92,681,0.09015803100010089
37,716,763.94,681,0.09235726800034172
38,687,758.68,681,0.09473819100003311
39,687,758.86,681,0.09724498900050094
40,687,764.42,681,0.10017215900006704
41,687,754.26,681,0.10316345400042337
42,690,755.04,681,0.10663924599975871
43,705,757.84,681,0.11123246900024242
44,705,755.26,681,0.11599194100017485
45,705,753.38,681,0.12282833799963555
46,700,752.7,681,0.1307501040000716
47,697,748.7,681,0.13956248900012724
48,687,742.6,681,0.14750563000052352
49,687,744.86,681,0.15658520099987072
50,687,739.7,681,0.16428728099981527
51,694,737.82,681,0.17562665199966432
52,703,739.9,681,0.1821590509998714
53,692,732.28,681,0.1916969940002673
54,692,731.44,681,0.1972687119996408
55,687,733.6,681,0.2149421700005405
56,692,729.1,681,0.23212281799987977
57,697,724.6,681,0.24828697300017666
58,684,722.58,681,0.25761829299972305
59,684,727.82,681,0.2658333700001094
60,684,721.18,681,0.2712732749996576
61,684,724.74,681,0.2766098689999126
62,681,723.3,681,0.2803682840003603
63,670,717.76,670,0.2841860739999902
64,669,716.08,669,0.28796823900029267
65,678,711.6,669,0.29189527800008364
66,682,716.06,669,0.2954423199998928
67,678,707.24,669,0.2981557419998353
68,678,700.42,669,0.3006482890004918
69,672,699.4,669,0.30323939899972174
70,672,696.84,669,0.3062164439998014
71,672,693.12,669,0.3087802410000222
72,668,693.38,668,0.31115285200030485
73,668,695.72,668,0.31374871200023335
74,667,695.62,667,0.31629588499981764
75,666,687.62,666,0.3187670570005139
76,666,694.4,666,0.3211266059997797
77,666,684.24,666,0.32317146900004445
78,666,685.46,666,0.32574239099994884
79,666,676.08,666,0.32812212699991505
80,666,681.2,666,0.3304769260003013
81,666,687.86,666,0.3331618479996905
82,666,679.56,666,0.3357149579996985
83,666,679.84,666,0.33808756899998116
84,666,678.24,666,0.3403164930005005
85,658,676.38,658,0.3429159150000487
86,658,670.16,658,0.3450510270004088
87,658,674.12,658,0.34718020200034516
88,658,680.8,658,0.3497238119998656
89,658,675.62,658,0.3519123619998936
90,658,684.66,658,0.35435622299974057
91,658,680.4,658,0.356225337000069
92,658,674.3,658,0.3584637610001664
93,658,670.48,658,0.36096105900014663
94,658,670.06,658,0.364086540000244
95,658,672.36,658,0.368678576000093
96,658,666.26,658,0.3728929879998759
97,658,666.78,658,0.375453223000477
98,658,668.46,658,0.3780265200002759
99,658,667.84,658,0.3801224460003141
100,658,679.0,658,0.3827943050000613
101,658,683.18,658,0.38545428900033585
102,658,667.82,658,0.38830546000008326
103,658,669.8,658,0.3908288820002781
104,658,668.62,658,0.3936254279997229
105,658,664.46,658,0.396275912999954
106,658,660.56,658,0.39850721200036787
107,658,662.68,658,0.40119213399975706
108,658,665.4,658,0.4035184330004995
109,658,663.9,658,0.40563216999998986
110,658,667.8,658,0.40798340600031224
111,658,665.46,658,0.4101624559998527
112,658,664.22,658,0.4125053799998568
