generation,generation_best,generation_mean,best_so_far,elapsed_seconds
94,661,667.16,661,0.2052319329995953
95,661,667.54,661,0.20746561899977678
96,661,664.62,661,0.2095710550001968
97,661,667.2,661,0.21171449099983874
98,661,672.72,661,0.21376292599961744
99,661,666.62,661,0.2155738619994736
100,661,665.26,661,0.2178514859997449
101,661,667.72,661,0.2201409839999542
102,661,666.22,661,0.22256823199950304
103,661,662.94,661,0.2247508549999111
104,661,663.84,661,0.22683016599967232
105,661,661.4,661,0.2288227889994232
106,661,663.46,661,0.2311930369996844
107,661,669.28,661,0.23342790999959107
108,661,671.96,661,0.2356010339999557
109,661,665.44,661,0.23722671999985323
110,661,668.28,661,0.23937015599949518
111,661,669.22,661,0.24108609199993225
112,661,668.08,661,0.24334471499969368
113,661,672.44,661,0.24560215099972993
114,661,663.38,661,0.24765652399946703
115,661,667.62,661,0.24971327200000815
116,661,670.8,661,0.2518757079997158
117,661,670.98,661,0.2536391439998624
118,661,667.24,661,0.25617207899995265
119,661,666.74,661,0.25837132800006657
120,661,667.2,661,0.2604696389998935
121,661,669.52,661,0.26237201200001437
122,661,671.68,661,0.26474225999936607
123,661,673.4,661,0.2669260709999435
124,661,672.94,661,0.2692464439996911
125,661,669.02,661,0.2713210049996633
126,661,665.44,661,0.2733219410001766
127,661,669.16,661,0.2754962509998222
128,661,668.36,661,0.27762781199999154
129,661,670.44,661,0.27972018499986007
130,661,672.92,661,0.28200493399981497
131,661,671.72,661,0.28415430699988065
132,661,667.24,661,0.2860531179994723
133,661,666.28,661,0.28839011599939113
134,661,666.54,661,0.29070455100008985
135,661,670.6,661,0.2931021119993602
136,661,668.1,661,0.29495579800004634
137,661,666.92,661,0.2971277339993321
138,661,666.3,661,0.2993554819995552
139,661,671.62,661,0.30141341799935617
140,661,680.82,661,0.3037706029999754
141,661,668.3,661,0.30590335199940455
142,661,681.42,661,0.30802303699965705
143,661,664.58,661,0.3101735979998921
144,661,675.22,661,0.31229447099940444
145,661,665.46,661,0.31466709500000434
146,661,665.7,661,0.3169375930001479
147,661,671.48,661,0.3189729659998193
148,661,673.12,661,0.32133846399938193
149,661,666.92,661,0.3237063369997486
150,661,663.76,661,0.32593764800003555
