generation,generation_best,generation_mean,best_so_far,elapsed_seconds
86,784,797.84,784,0.36312261400053103
87,784,792.88,784,0.3676278920002005
88,784,791.14,784,0.37202867300038633
89,784,797.48,784,0.37647220300004847
90,784,800.38,784,0.3804906180002945
91,784,803.32,784,0.38486408700009633
92,784,801.96,784,0.3892209310006365
93,784,798.58,784,0.3933699670005808
94,784,790.34,784,0.3976377509998201
95,784,799.12,784,0.4018307240003196
96,784,789.0,784,0.4051746519999142
97,784,792.14,784,0.4092215660002694
98,784,794.46,784,0.4125512450000315
99,784,794.32,784,0.4165209720003986
100,784,797.62,784,0.42040045200064924
101,784,789.98,784,0.42447349000030954
102,784,797.6,784,0.42825084700052685
103,784,790.02,784,0.43232032200012327
104,784,793.78,784,0.4362057389998881
105,784,793.92,784,0.43945467000048666
106,784,792.66,784,0.44370107900067524
107,784,791.62,784,0.447175629999947
108,784,792.98,784,0.4512344180002401
109,784,790.52,784,0.4548490910001419
110,784,789.62,784,0.4591358739999123
111,784,794.46,784,0.46357227899989084
112,784,790.42,784,0.46767500399982964
113,784,796.44,784,0.47178129100029764
114,784,792.74,784,0.47549927399995795
115,784,800.46,784,0.47939656600010494
116,784,790.56,784,0.48319648500000767
117,784,796.24,784,0.487079526999878
118,784,793.68,784,0.49150287000065873
119,784,799.14,784,0.49506766900049115
120,784,792.46,784,0.4989412109998739
121,784,798.98,784,0.5026663190001273
122,784,790.76,784,0.5070172260002437
123,784,791.24,784,0.5106817720006802
124,784,793.48,784,0.5141076370000519
125,784,794.6,784,0.5181937369998195
126,784,795.36,784,0.5226432039999054
127,784,791.94,784,0.5263778120006464
128,784,801.76,784,0.5309127770005944
129,784,799.78,784,0.5354845550000391
130,784,789.74,784,0.5393877840006098
131,784,798.84,784,0.5438669380000647
132,784,796.7,784,0.547972037999898
133,784,802.64,784,0.5520913870004733
134,784,805.62,784,0.5561964870003067
135,784,802.8,784,0.5607278900006349
136,784,801.84,784,0.563968508000471
137,784,800.18,784,0.5679358610004783
138,784,799.82,784,0.5721680209999249
139,784,801.74,784,0.576336056999935
140,784,800.2,784,0.5798771059999126
141,784,815.32,784,0.5838575210000272
142,784,796.64,784,0.5875054429998272
143,784,817.4,784,0.5914585460004673
144,784,804.84,784,0.5953724620003413
145,784,807.16,784,0.5993600020001395
146,784,804.24,784,0.6036610350001865
147,784,799.88,784,0.6075488269998459
148,784,802.4,784,0.6119484199998624
149,784,800.52,784,0.615965646999939
150,784,798.92,784,0.61991518800005
