generation,generation_best,generation_mean,best_so_far,elapsed_seconds
73,993,1004.56,987,0.3093575909997526
74,993,1006.56,987,0.31420135999997
75,992,1001.34,987,0.3188634429998274
76,993,1000.46,987,0.32270259599954443
77,992,1000.6,987,0.3268588089995319
78,992,1001.38,987,0.33103283399941574
79,992,1010.54,987,0.33557616799953394
80,992,1010.44,987,0.34003993999976956
81,992,1011.34,987,0.344338651999351
82,992,1008.66,987,0.348057868000069
83,992,1006.98,987,0.352629701999831
84,992,1017.68,987,0.3575732199997219
85,992,1014.42,987,0.3612674989999505
86,992,1013.14,987,0.3655673979992571
87,956,1011.54,956,0.36990054699981556
88,956,998.28,956,0.37327301599998464
89,992,1020.86,956,0.3774209159992097
90,992,1006.32,956,0.3817267529993842
91,992,1003.54,956,0.3860563389998788
92,992,1002.56,956,0.3906210479999572
93,992,1008.58,956,0.39434620199972414
94,992,1023.7,956,0.39881709899964335
95,992,1016.24,956,0.4034174329999587
96,992,1001.48,956,0.4077790809997168
97,992,999.8,956,0.4119186689995331
98,992,1000.38,956,0.41628981699977885
99,992,999.78,956,0.4202014069996949
100,992,1006.1,956,0.42412249599965435
101,992,997.62,956,0.42876320499999565
102,992,1004.66,956,0.4333279129996299
103,992,1002.42,956,0.43760406199999125
104,992,1002.76,956,0.44129952899947966
105,992,1001.1,956,0.44553767899924424
106,992,1003.94,956,0.4492913320000298
107,992,1002.64,956,0.45326704699982656
108,992,1004.76,956,0.4578388800000539
109,992,1004.52,956,0.46159134699973947
110,956,1006.52,956,0.46618099299939786
111,992,1009.7,956,0.4704666419993373
112,992,1010.48,956,0.4744708559992432
113,992,1008.38,956,0.4781449479996809
114,992,1005.5,956,0.48217766099969595
115,992,1008.98,956,0.48703567999928055
116,956,1002.12,956,0.4915053899994746
117,956,1003.84,956,0.4952721059999021
118,956,1007.38,956,0.49913144599941006
119,956,1000.0,956,0.5028281009999773
120,992,997.62,956,0.5069641259997297
121,992,997.44,956,0.5110574020000058
122,992,1000.48,956,0.5149143669996192
123,992,1007.0,956,0.5193745769993257
124,992,1006.14,956,0.52347616499992
125,992,1007.36,956,0.528249871999833
126,992,1005.38,956,0.532547395999245
127,992,1004.1,956,0.5365765469996404
128,992,1004.72,956,0.5407576969992078
129,956,1005.66,956,0.545244031999573
130,992,1000.44,956,0.5486117509999531
131,992,1005.0,956,0.5519034720000491
132,992,999.08,956,0.556203369999821
133,992,1005.98,956,0.5604581449997568
134,992,1001.1,956,0.5640324870000768
135,992,1010.66,956,0.5680984509999689
136,992,1004.36,956,0.5719459160000042
137,992,1005.32,956,0.5760629419992256
138,956,1007.02,956,0.5801811549999911
139,992,1008.74,956,0.5847304259996235
140,992,1002.22,956,0.5890457619998415
141,992,999.44,956,0.5933599109994248
142,992,999.52,956,0.5979329319998214
143,992,1001.14,956,0.6020273959993574
144,992,1007.34,956,0.6062109199992847
145,992,1003.52,956,0.6111140639995938
146,992,1001.92,956,0.6143903469992438
147,992,1010.8,956,0.6184004979995734
148,989,1011.2,956,0.6227621469997757
149,992,997.74,956,0.6265917999999147
150,992,1004.54,956,0.63085251099983
