generation,generation_best,generation_mean,best_so_far,elapsed_seconds
0,729,836.68,729,0.0024605119997431757
1,729,823.84,729,0.004826022999623092
2,726,811.32,726,0.00678065699958097
3,697,802.68,697,0.009152105999419291
4,689,796.14,689,0.011663680999845383
5,689,780.46,689,0.014158629999656114
6,696,780.02,689,0.016552641000089352
7,699,771.7,689,0.018801776999680442
8,687,765.18,687,0.020888224999907834
9,693,764.16,687,0.02280367099956493
10,687,757.58,687,0.024706055000024207
11,687,746.48,687,0.026577564000035636
12,680,757.58,680,0.028788699999495293
13,680,750.38,680,0.03061033399990265
14,690,746.4,680,0.032473530000061146
15,684,746.02,680,0.03437591399961093
16,684,735.38,680,0.03603010899951187
17,666,728.6,666,0.03828993299975991
18,682,731.76,666,0.04036687999996502
19,666,726.3,666,0.042545952999716974
20,670,724.68,666,0.04485683900020376
21,666,721.34,666,0.04698722400007682
22,678,731.28,666,0.04896560899942415
23,666,715.96,666,0.05098436800017225
24,678,732.82,666,0.053351066999312025
25,674,723.04,666,0.05517745099950844
26,674,710.46,666,0.057133272999635665
27,677,722.02,666,0.059552222000093025
28,677,716.84,666,0.061648168999454356
29,669,713.92,666,0.06337836500006233
30,668,719.2,666,0.06553724999957922
31,666,722.46,666,0.06769969800006947
32,666,713.3,666,0.0692826429994966
33,666,713.2,666,0.07153296599972236
34,666,709.2,666,0.0736443509995297
35,666,713.14,666,0.07589229999939562
36,666,708.82,666,0.07794668399947113
37,666,705.14,666,0.08010675700006686
38,669,707.86,666,0.08232026799942105
39,666,700.52,666,0.08430340199993225
40,666,700.66,666,0.08631859900015115
41,666,703.7,666,0.08840029699968
42,666,698.14,666,0.09051643200018589
43,666,698.8,666,0.09280475400009891
44,666,705.78,666,0.09495770099965739
45,666,694.68,666,0.09670808400005626
46,668,699.2,666,0.09893584400015243
47,666,692.62,666,0.10082041499936167
48,666,688.52,666,0.1028320489995167
49,666,690.3,666,0.10484843299946078
50,666,685.86,666,0.10652993999974569
51,666,689.34,666,0.10862826199991105
52,666,685.6,666,0.1106743339996683
53,666,687.5,666,0.11299828199935291
54,666,681.0,666,0.11470710199955647
55,666,681.88,666,0.11668904799989832
56,666,681.64,666,0.11870424399967305
57,666,684.86,666,0.12090469199938525
58,666,676.2,666,0.12274176199935027
59,666,679.46,666,0.12496358499993221
60,666,673.96,666,0.12687190599990572
61,666,674.94,666,0.1289251019998119
62,666,678.54,666,0.13118136199955188
63,666,675.18,666,0.13311699599944404
64,666,677.12,666,0.13499325399970985
65,666,676.46,666,0.13708326300002227
66,666,676.22,666,0.13955446199997823
67,666,685.1,666,0.1419187849996888
68,666,681.56,666,0.14424154500011355
69,666,679.02,666,0.14637311699971178
70,666,674.06,666,0.14825412499976665
71,666,672.98,666,0.15006388399979187
72,666,674.98,666,0.15217882999968424
73,666,671.82,666,0.15412633899995853
74,666,681.36,666,0.15627334900000278
75,666,673.4,666,0.15824935699947673
76,666,673.66,666,0.16050442999949155
77,666,674.0,666,0.16295662799984711
78,666,669.54,666,0.16511669999999867
79,666,676.36,666,0.16756533599982504
80,666,675.38,666,0.16976459599936788
81,666,670.42,666,0.17170260500006407
82,666,671.08,666,0.1739161139994394
83,666,670.6,666,0.17604293600015808
84,666,669.2,666,0.17824338399987028
85,666,670.24,666,0.18033932999969693
86,666,671.86,666,0.18209802599994873
87,666,670.02,666,0.1843780359995435
88,666,671.8,666,0.18674948399984714
89,666,669.52,666,0.1886993669995718
90,666,675.68,666,0.19059581300007267
91,666,672.24,666,0.1926786979993267
92,666,672.8,666,0.19484826999996585
93,666,675.68,666,0.19697152899971115
94,666,670.24,666,0.19916010099950654
95,666,668.3,666,0.2010731720001786
96,666,671.3,666,0.20334130699939124
97,666,667.16,666,0.20548950400007016
98,666,669.86,666,0.2076721389994418
99,666,673.02,666,0.20976333599992358
100,666,674.06,666,0.21172746999945957
