generation,generation_best,generation_mean,best_so_far,elapsed_seconds
0,1943,2075.4,1943,0.010822223000104714
1,1943,2044.05,1943,0.019771872000092117
2,1934,2028.5,1934,0.02991844799998944
3,1912,2011.75,1912,0.03831594299936114
4,1917,1990.0,1912,0.04679299500003253
5,1895,1980.75,1895,0.05573789299978671
6,1856,1963.3,1856,0.06517082499976823
7,1935,1982.1,1856,0.0752330939994863
8,1930,1975.55,1856,0.0829418799994528
9,1893,1964.95,1856,0.09107695300008345
10,1903,1967.0,1856,0.09878336400015542
11,1898,1967.0,1856,0.10845378100020753
12,1906,1973.3,1856,0.11883071899956121
13,1857,1941.8,1856,0.125545627000065
14,1857,1933.65,1856,0.1346567659993525
15,1859,1938.15,1856,0.14336536599967076
16,1859,1914.4,1856,0.1504590639997332
17,1859,1922.0,1856,0.1580882919997748
18,1859,1924.5,1856,0.1671174980001524
19,1876,1938.2,1856,0.17736263099959615
20,1876,1951.9,1856,0.18541695899966726
21,1845,1923.45,1845,0.1944960370001354
22,1861,1924.05,1845,0.20409520900011557
23,1889,1937.95,1845,0.21317666199956875
24,1864,1912.8,1845,0.22078570399935415
25,1872,1918.35,1845,0.22752910999952292
26,1873,1930.3,1845,0.23614865299987287
27,1873,1913.5,1845,0.2427305699993667
28,1857,1912.1,1845,0.24932792199979303
29,1843,1903.4,1843,0.2574594329998945
30,1843,1904.25,1843,0.26350938099949417
31,1852,1914.8,1843,0.2741333029998714
32,1852,1904.4,1843,0.28325869099990086
33,1863,1904.9,1843,0.2902502699998877
34,1853,1897.2,1843,0.2968096249996961
35,1850,1897.3,1843,0.30532229999971605
36,1831,1891.7,1831,0.314305197000067
37,1831,1876.65,1831,0.32170050100012304
38,1814,1884.05,1814,0.3300861210000221
39,1814,1876.55,1814,0.33869141600007424
40,1853,1892.1,1814,0.3470912849998058
41,1834,1902.45,1814,0.3574943459998394
42,1851,1906.95,1814,0.365894214999571
43,1819,1898.4,1814,0.3748296140001912
44,1846,1895.0,1814,0.3842744200001107
45,1820,1893.65,1814,0.3943723120000868
46,1811,1881.5,1811,0.4017735540001013
47,1852,1887.4,1811,0.4121457419996659
48,1837,1901.2,1811,0.421628545999738
49,1837,1876.05,1811,0.427910041999894
50,1834,1866.1,1811,0.4336037619996205
51,1835,1873.65,1811,0.44359478499973193
52,1835,1879.5,1811,0.4521715809996749
53,1818,1873.0,1811,0.4614204620002056
54,1817,1878.25,1811,0.4721571899999617
55,1817,1870.65,1811,0.47887566099961987
56,1817,1864.8,1811,0.4867210009997507
57,1814,1864.35,1811,0.49638548099937907
58,1814,1866.15,1811,0.5046677949994773
59,1814,1860.4,1811,0.5124359519995778
60,1806,1850.55,1806,0.5202504190001491
61,1808,1843.4,1806,0.5264618569999584
62,1806,1849.1,1806,0.5353295730001264
63,1806,1841.85,1806,0.5440274869997666
64,1808,1847.2,1806,0.5551560670000981
65,1808,1849.1,1806,0.5640819669997654
66,1808,1849.25,1806,0.5749683109997932
67,1789,1850.4,1789,0.5848132809996969
68,1796,1852.6,1789,0.5955785070000275
69,1784,1843.75,1784,0.6055137220000688
70,1784,1835.3,1784,0.612124135999693
71,1784,1837.15,1784,0.6213195820000692
72,1784,1825.2,1784,0.628874001999975
73,1784,1833.55,1784,0.6365388529993652
74,1803,1820.3,1784,0.6441562069994688
75,1784,1823.8,1784,0.6539334929993856
76,1784,1812.6,1784,0.6628712669999004
77,1784,1814.75,1784,0.6716048039997986
78,1784,1811.95,1784,0.6802979679996497
79,1784,1800.65,1784,0.6874035399996501
80,1784,1801.55,1784,0.6971297669997512
81,1784,1802.25,1784,0.7078284969993547
82,1784,1803.85,1784,0.7182101849994069
83,1784,1787.35,1784,0.7278604160001123
84,1784,1787.3,1784,0.7344506439994802
85,1784,1796.25,1784,0.74317824299942
86,1784,1797.9,1784,0.7518690329998208
87,1784,1789.95,1784,0.755405195000094
88,1784,1794.15,1784,0.7639463679997789
89,1784,1784.0,1784,0.7687412039995252
90,1784,1785.8,1784,0.7753516180000588
91,1784,1789.25,1784,0.7834368189996894
92,1784,1790.9,1784,0.7929208099994867
93,1784,1795.8,1784,0.8024297379997734
